app/Office/Model/Store.swift	726	loadContext	14	32
app/Office/Model/Store.swift	760	reloadContext	2	3
app/Office/Model/Store.swift	767	saveContext	3	8
app/Office/Model/Store.swift	790	scheduleSearch	6	31
app/Office/Model/Store.swift	827	open	1	3
app/Office/Model/Store.swift	831	openSessionThread	1	4
app/Office/Model/Store.swift	836	loadSessionTranscript	5	9
app/Office/Model/Store.swift	853	replyToSession	4	17
app/Office/Model/Store.swift	881	feed	1	4
app/Office/Model/Store.swift	889	feedAccount	9	10
app/Office/Model/Store.swift	900	refreshFeed	6	17
app/Office/Model/Store.swift	931	postToFeed	4	12
app/Office/Model/Store.swift	946	openFeed	2	10
app/Office/Model/Store.swift	959	replyToPost	5	15
app/Office/Model/Store.swift	978	startSession	4	12
app/Office/Model/Store.swift	991	refreshSelectedChat	4	4
app/Office/Model/Store.swift	996	loadChat	3	8
app/Office/Model/Store.swift	1009	select	6	9
app/Office/Model/Store.swift	1034	set	2	23
app/Office/Model/Store.swift	1038	set	6	23
app/Office/Model/Store.swift	1086	remember	1	3
app/Office/Model/Store.swift	1090	marked	3	9
app/Office/Model/Store.swift	1106	answerGate	5	18
app/Office/Model/Store.swift	1130	say	1	4
app/Office/Model/Store.swift	1147	setDesk	5	16
app/Office/Model/Store.swift	1165	setPin	3	5
app/Office/Model/Store.swift	1172	movePin	2	5
app/Office/Model/Store.swift	1180	savePins	4	14
app/Office/Model/Store.swift	1195	decide	3	17
app/Office/Model/Store.swift	1215	askToNotify	2	6
app/Office/Model/Store.swift	1222	announce	2	13
app/Office/Model/Store.swift	1240	nowISO	1	5
app/Office/OfficeApp.swift	41	applicationDidFinishLaunching	1	7
app/Office/OfficeApp.swift	58	watchTypeKeys	5	15
app/Office/OfficeApp.swift	77	application	3	7
app/Office/OfficeApp.swift	86	applicationShouldTerminateAfterLastWindowClosed	1	1
app/Office/OfficeApp.swift	88	applicationShouldHandleReopen	2	4
app/Office/OfficeApp.swift	94	showOffice	3	23
app/Office/OfficeApp.swift	136	reveal	2	8
app/Office/OfficeApp.swift	205	detail	3	9
app/Office/OfficeApp.swift	220	selected	12	32
app/Office/OfficeApp.swift	291	image	7	25
app/Office/Shot/ShotHarness.swift	62	forceAppearanceIfAsked	3	4
app/Office/Shot/ShotHarness.swift	70	startIfAsked	2	5
app/Office/Shot/ShotHarness.swift	76	run	18	129
app/Office/Shot/ShotHarness.swift	163	set	2	11
app/Office/Shot/ShotHarness.swift	362	quietDesk	4	5
app/Office/Shot/ShotHarness.swift	377	searchWord	4	9
app/Office/Shot/ShotHarness.swift	387	deskWithASession	1	4
app/Office/Shot/ShotHarness.swift	401	frame	2	9
app/Office/Shot/ShotHarness.swift	421	scrollDetailToEnd	3	12
app/Office/Shot/ShotHarness.swift	424	walk	2	4
app/Office/Shot/ShotHarness.swift	437	officeWindow	4	8
app/Office/Shot/ShotHarness.swift	446	place	3	16
app/Office/Shot/ShotHarness.swift	476	parkTheCursor	2	8
app/Office/Shot/ShotHarness.swift	497	captureQuietly	6	42
app/Office/Shot/ShotHarness.swift	568	init	3	18
app/Office/Shot/ShotHarness.swift	593	preferredBot	2	4
app/Office/Shot/ShotHarness.swift	601	deskWithWork	3	8
app/Office/Shot/ShotHarness.swift	617	deskWithContext	6	12
app/Office/Shot/ShotHarness.swift	637	sectionNeedingAPerson	2	6
app/Office/Shot/ShotHarness.swift	644	deskNeedingAPerson	1	4
app/Office/Shot/ShotHarness.swift	653	deskShowingOldData	3	8
app/Office/Shot/ShotHarness.swift	662	settle	1	3
app/Office/Shot/ShotHarness.swift	666	say	1	3
app/Office/Views/AutomationView.swift	85	notice	1	5
app/Office/Views/AutomationView.swift	141	fact	2	9
app/Office/Views/AutomationView.swift	156	init	1	4
app/Office/Views/BotThreadView.swift	43	get	1	1
app/Office/Views/BotThreadView.swift	315	send	3	6
app/Office/Views/BotThreadView.swift	328	pick	2	10
app/Office/Views/BotThreadView.swift	339	take	4	15
app/Office/Views/BotThreadView.swift	362	watchForPastedPictures	3	11
app/Office/Views/BotThreadView.swift	374	stopWatchingForPastedPictures	2	4
app/Office/Views/BotThreadView.swift	379	pictureOnTheClipboard	6	22
app/Office/Views/BotThreadView.swift	408	attach	3	12
app/Office/Views/BotThreadView.swift	471	reduce	1	1
app/Office/Views/BotThreadView.swift	476	reduce	1	1
app/Office/Views/BotThreadView.swift	570	copy	1	10
app/Office/Views/BotThreadView.swift	650	answer	1	3
app/Office/Views/DeskThreadView.swift	125	cardID	1	1
app/Office/Views/DeskThreadView.swift	148	get	1	1
app/Office/Views/DeskThreadView.swift	401	folder	4	30
app/Office/Views/DeskThreadView.swift	432	entry	4	41
app/Office/Views/DeskThreadView.swift	475	copy	4	19
app/Office/Views/DeskThreadView.swift	578	init	1	8
app/Office/Views/DeskThreadView.swift	610	scheduleAutosave	5	17
app/Office/Views/DeskThreadView.swift	631	persistDraft	5	18
app/Office/Views/DeskThreadView.swift	702	get	1	1
app/Office/Views/DeskThreadView.swift	841	apply	4	14
app/Office/Views/FacePicker.swift	40	get	1	1
app/Office/Views/FacePicker.swift	71	commit	2	4
app/Office/Views/FeedView.swift	95	chip	5	15
app/Office/Views/FeedView.swift	133	publish	2	6
app/Office/Views/FeedView.swift	334	mentioned	4	14
app/Office/Views/FeedView.swift	349	send	2	10
app/Office/Views/GateSheet.swift	136	answer	1	8
app/Office/Views/Markdown.swift	32	render	2	14
app/Office/Views/Markdown.swift	49	safe	6	10
app/Office/Views/Markdown.swift	83	==	8	13
app/Office/Views/Markdown.swift	117	blocks	3	9
app/Office/Views/Markdown.swift	138	frontmatter	6	22
app/Office/Views/Markdown.swift	166	parse	17	70
app/Office/Views/Markdown.swift	257	tableCell	9	18
app/Office/Views/Markdown.swift	284	kind	16	32
app/Office/Views/Markdown.swift	323	bullet	3	7
app/Office/Views/Markdown.swift	335	checkbox	5	13
app/Office/Views/Markdown.swift	367	init	1	6
app/Office/Views/Markdown.swift	390	draw	15	102
app/Office/Views/Markdown.swift	513	headingSize	5	9
app/Office/Views/Markdown.swift	530	inline	2	8
app/Office/Views/NeedsView.swift	46	head	2	14
app/Office/Views/NeedsView.swift	109	count	1	11
app/Office/Views/RosterView.swift	107	deskRow	5	40
app/Office/Views/RosterView.swift	144	get	1	1
app/Office/Views/RosterView.swift	154	pinnedRow	1	6
app/Office/Views/RosterView.swift	167	groupHeader	1	12
app/Office/Views/RosterView.swift	182	rowID	1	1
app/Office/Views/RosterView.swift	314	workBoardLine	5	8
app/Office/Views/RosterView.swift	436	header	1	11
app/Office/Views/RosterView.swift	531	fileRow	4	37
